model_target,arch_target,surrogate_type,surrogate_archs,surrogate_size_ensembles,norm_type,norm_max,norm_step,n_iter,n_ensemble,n_random_init,momentum,shuffle,ghost,input_diversity,translation_invariant,adv_fail_rate,adv_sucess_rate,adv_norm_mean,adv_norm_min,adv_norm_max,limit_samples_cycle,limit_cycles,surrogate_acc_original_ex,surrogate_acc_adv_ex,target_acc_original_ex,acc_original_ex,nb_adv,time
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,69,1,0,,True,False,False,False,0.05,0.95,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,70,1,0,,True,False,False,False,0.0516,0.9484,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,71,1,0,,True,False,False,False,0.0516,0.9484,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,72,1,0,,True,False,False,False,0.0492,0.9508,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,73,1,0,,True,False,False,False,0.0508,0.9492,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,74,1,0,,True,False,False,False,0.0508,0.9492,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,75,1,0,,True,False,False,False,0.0504,0.9496,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,76,1,0,,True,False,False,False,0.0508,0.9492,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,77,1,0,,True,False,False,False,0.052,0.948,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,78,1,0,,True,False,False,False,0.0524,0.9476,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,79,1,0,,True,False,False,False,0.0548,0.9452,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,80,1,0,,True,False,False,False,0.0568,0.9432,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,81,1,0,,True,False,False,False,0.0536,0.9464,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,82,1,0,,True,False,False,False,0.0496,0.9504,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,83,1,0,,True,False,False,False,0.052,0.948,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,84,1,0,,True,False,False,False,0.0532,0.9468,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,85,1,0,,True,False,False,False,0.0548,0.9452,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,86,1,0,,True,False,False,False,0.0548,0.9452,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,87,1,0,,True,False,False,False,0.0528,0.9472,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,88,1,0,,True,False,False,False,0.0532,0.9468,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,89,1,0,,True,False,False,False,0.0552,0.9448,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,90,1,0,,True,False,False,False,0.0532,0.9468,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,91,1,0,,True,False,False,False,0.0524,0.9476,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,92,1,0,,True,False,False,False,0.0536,0.9464,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,93,1,0,,True,False,False,False,0.0556,0.9444,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,94,1,0,,True,False,False,False,0.0564,0.9436,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,95,1,0,,True,False,False,False,0.0576,0.9424,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,96,1,0,,True,False,False,False,0.0544,0.9456,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,97,1,0,,True,False,False,False,0.0524,0.9476,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,98,1,0,,True,False,False,False,0.0512,0.9488,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,99,1,0,,True,False,False,False,0.0548,0.9452,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,100,1,0,,True,False,False,False,0.0568,0.9432,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,101,1,0,,True,False,False,False,0.0564,0.9436,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,102,1,0,,True,False,False,False,0.0528,0.9472,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,103,1,0,,True,False,False,False,0.0564,0.9436,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,104,1,0,,True,False,False,False,0.058,0.942,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,105,1,0,,True,False,False,False,0.056,0.944,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
ImageNet/pretrained/resnet50,resnet50,cSGLD,resnet50,15,2,3.0,0.3,106,1,0,,True,False,False,False,0.0536,0.9464,3.0,2.9999992847442627,3.000000476837158,,,0.928,0.0,1.0,0.928,2500,1884.5601773960516
